Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13
GOTERM_CC_FAT,GO:0044455~mitochondrial membrane part,65,6.7991631799163175,4.184080162118499E-27,"ACADVL, NDUFA13, NDUFA11, NDUFA10, CISD1, ATP5C1, GHITM, ATP5G3, DUSP18, ATP5G1, COX6A2, COX7C, SCP2, UQCRFS1, GM10925, COX8B, TIMM23, SDHB, IMMP1L, NDUFS7, BDH1, NDUFS6, NDUFS5, FDX1, UQCRC1, NDUFS3, NDUFB9, NDUFB7, NDUFB6, UQCRB, NDUFB10, NDUFB11, NDUFB5, NDUFB4, NDUFB3, ETFDH, ATP5K, UQCR11, COX7A1, ATP5L, SAMM50, UBC, MFN1, MFN2, CYC1, NDUFV3, NDUFV2, NDUFA9, NDUFA8, DMPK, BDNF, NDUFA4, BNIP3, NDUFA3, NDUFA2, NDUFA1, CHCHD10, SYNJ2, COX6C, DNAJC15, COQ7, COQ5, COQ3, PINK1, TOMM5",815,264,16406,4.956265105038112,3.4602342940719984E-24,3.844704771191109E-25,3.454190622726716E-25
GOTERM_CC_FAT,GO:0031967~organelle envelope,147,15.376569037656903,7.062488722794134E-24,"SLC27A1, NDUFA13, NDUFA11, NDUFA10, CISD1, CPOX, ATP5C1, CISD2, GHITM, COX6A2, CLU, AQP1, AKR7A5, SCP2, KPNA4, TMEM38A, PTGDS, ACAD11, GSTK1, ACSL1, ABCA8B, BCS1L, SDHB, CLPX, TUFM, CYP27A1, GNPAT, FDX1, UQCRC1, TMEM126A, SUCLG1, FECH, RETSAT, MAOB, UQCRB, NDUFB10, NDUFB11, MGST3, ATP5K, HIGD1A, COX7A1, ATP5L, LDHB, ADAP2, LDHD, UBC, CYC1, NDUFV3, NDUFV2, RAP1GAP2, MPST, DMPK, BDNF, GOT2, CHCHD10, SYNJ2, DNAJC15, COQ7, IIGP1, COQ5, NR4A1, COQ3, MAVS, OGDH, CYCS, IFI27L2A, CALR3, ACADVL, ALAS2, RNF13, MRPS14, ATP5G3, DUSP18, ADRA1A, COX7C, ATP5G1, HK2, CPT2, RB1CC1, UQCRFS1, TMEM109, RRP12, ACADM, ABCD1, GM10925, COX8B, DST, GSTO1, SORD, VPS13A, TIMM23, SIRT5, AEN, COQ10B, HADHB, IMMP1L, TFDP2, NDUFS7, BDH1, NDUFS6, NDUFS5, CAT, NDUFS3, SLC25A11, SLC25A13, NDUFB9, NDUFB7, MTFP1, NDUFB6, NDUFB5, NDUFB4, NDUFB3, ETFDH, UQCR11, CKMT2, CST3, DNAJB2, SLC25A29, SAMM50, PLN, TMEM65, MFN1, MFN2, SLC25A20, NDUFA9, ATAD1, NDUFA8, NDUFA4, PNPLA8, NDUFA3, BNIP3, NDUFA2, STAT3, NDUFA1, COX6C, SOD2, SUOX, SORL1, PINK1, P2RX5, ZNFX1, GPAM, RTN4IP1, SLC25A34, LPIN1, SLC25A33, TOMM5",815,1239,16406,2.3883123635229286,5.8406781737507485E-21,5.753250951909384E-22,5.168882052320039E-22
GOTERM_CC_FAT,GO:0031975~envelope,147,15.376569037656903,7.652449875574754E-24,"SLC27A1, NDUFA13, NDUFA11, NDUFA10, CISD1, CPOX, ATP5C1, CISD2, GHITM, COX6A2, CLU, AQP1, AKR7A5, SCP2, KPNA4, TMEM38A, PTGDS, ACAD11, GSTK1, ACSL1, ABCA8B, BCS1L, SDHB, CLPX, TUFM, CYP27A1, GNPAT, FDX1, UQCRC1, TMEM126A, SUCLG1, FECH, RETSAT, MAOB, UQCRB, NDUFB10, NDUFB11, MGST3, ATP5K, HIGD1A, COX7A1, ATP5L, LDHB, ADAP2, LDHD, UBC, CYC1, NDUFV3, NDUFV2, RAP1GAP2, MPST, DMPK, BDNF, GOT2, CHCHD10, SYNJ2, DNAJC15, COQ7, IIGP1, COQ5, NR4A1, COQ3, MAVS, OGDH, CYCS, IFI27L2A, CALR3, ACADVL, ALAS2, RNF13, MRPS14, ATP5G3, DUSP18, ADRA1A, COX7C, ATP5G1, HK2, CPT2, RB1CC1, UQCRFS1, TMEM109, RRP12, ACADM, ABCD1, GM10925, COX8B, DST, GSTO1, SORD, VPS13A, TIMM23, SIRT5, AEN, COQ10B, HADHB, IMMP1L, TFDP2, NDUFS7, BDH1, NDUFS6, NDUFS5, CAT, NDUFS3, SLC25A11, SLC25A13, NDUFB9, NDUFB7, MTFP1, NDUFB6, NDUFB5, NDUFB4, NDUFB3, ETFDH, UQCR11, CKMT2, CST3, DNAJB2, SLC25A29, SAMM50, PLN, TMEM65, MFN1, MFN2, SLC25A20, NDUFA9, ATAD1, NDUFA8, NDUFA4, PNPLA8, NDUFA3, BNIP3, NDUFA2, STAT3, NDUFA1, COX6C, SOD2, SUOX, SORL1, PINK1, P2RX5, ZNFX1, GPAM, RTN4IP1, SLC25A34, LPIN1, SLC25A33, TOMM5",815,1240,16406,2.3863863051652485,6.328576047100322E-21,5.753250951909384E-22,5.168882052320039E-22
GOTERM_CC_FAT,GO:0098800~inner mitochondrial membrane protein complex,44,4.602510460251046,1.5046560144171938E-22,"NDUFB9, NDUFA13, NDUFB7, UQCRB, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA10, NDUFB3, ATP5K, ATP5C1, UQCR11, ATP5G3, COX7A1, COX7C, ATP5G1, COX6A2, ATP5L, UQCRFS1, CYC1, NDUFV3, NDUFV2, GM10925, NDUFA9, NDUFA8, COX8B, NDUFA4, NDUFA3, NDUFA2, NDUFA1, CHCHD10, TIMM23, COX6C, DNAJC15, SDHB, IMMP1L, NDUFS7, NDUFS6, NDUFS5, UQCRC1, NDUFS3",815,143,16406,6.193865030674846,1.2443505239230193E-19,1.0369587699358494E-20,9.316328489266457E-21
GOTERM_CC_FAT,GO:0070469~respiratory chain,36,3.765690376569038,1.5712254252223353E-21,"NDUFB9, NDUFA13, NDUFB7, UQCRB, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA10, NDUFB3, UQCR11, HIGD1A, COX7A1, COX7C, COX6A2, UQCRFS1, CYC1, NDUFV3, NDUFV2, NDUFA9, NDUFA8, COX8B, NDUFA4, NDUFA3, NDUFA2, NDUFA1, COX6C, SDHB, NDUFS7, NDUFS6, NDUFS5, UQCRC1, NDUFS3, CYCS",815,97,16406,7.470950604009866,1.2994034266588713E-18,9.99541097429901E-20,8.980157622616886E-20
GOTERM_CC_FAT,GO:0098803~respiratory chain complex,34,3.556485355648536,1.2515440413645179E-20,"NDUFB9, NDUFA13, NDUFB7, UQCRB, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA10, NDUFB3, UQCR11, COX7A1, COX7C, COX6A2, UQCRFS1, CYC1, NDUFV3, NDUFV2, NDUFA9, NDUFA8, COX8B, NDUFA4, NDUFA3, NDUFA2, NDUFA1, COX6C, SDHB, NDUFS7, NDUFS6, NDUFS5, UQCRC1, NDUFS3",815,90,16406,7.604689843217451,1.0350269222084563E-17,6.900179481389709E-19,6.199314818225578E-19
GOTERM_CC_FAT,GO:0005746~mitochondrial respiratory chain,34,3.556485355648536,1.2515440413645179E-20,"NDUFB9, NDUFA13, NDUFB7, UQCRB, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA10, NDUFB3, UQCR11, COX7A1, COX7C, COX6A2, UQCRFS1, CYC1, NDUFV3, NDUFV2, NDUFA9, NDUFA8, COX8B, NDUFA4, NDUFA3, NDUFA2, NDUFA1, COX6C, SDHB, NDUFS7, NDUFS6, NDUFS5, UQCRC1, NDUFS3",815,90,16406,7.604689843217451,1.0350269222084563E-17,6.900179481389709E-19,6.199314818225578E-19
GOTERM_CC_FAT,GO:0030964~NADH dehydrogenase complex,23,2.405857740585774,5.678278070000618E-16,"NDUFA9, NDUFB9, NDUFA8, NDUFA13, NDUFB7, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFA4, NDUFB5, NDUFB4, NDUFA3, NDUFA2, NDUFA10, NDUFB3, NDUFA1, NDUFS7, NDUFS6, NDUFS5, NDUFS3, NDUFV3, NDUFV2",815,51,16406,9.078262961626368,4.590772206825022E-13,2.4715452441529004E-14,2.2205055821107682E-14
GOTERM_CC_FAT,GO:0045271~respiratory chain complex I,23,2.405857740585774,5.678278070000618E-16,"NDUFA9, NDUFB9, NDUFA8, NDUFA13, NDUFB7, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFA4, NDUFB5, NDUFB4, NDUFA3, NDUFA2, NDUFA10, NDUFB3, NDUFA1, NDUFS7, NDUFS6, NDUFS5, NDUFS3, NDUFV3, NDUFV2",815,51,16406,9.078262961626368,4.590772206825022E-13,2.4715452441529004E-14,2.2205055821107682E-14
GOTERM_CC_FAT,GO:0005747~mitochondrial respiratory chain complex I,23,2.405857740585774,5.678278070000618E-16,"NDUFA9, NDUFB9, NDUFA8, NDUFA13, NDUFB7, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFA4, NDUFB5, NDUFB4, NDUFA3, NDUFA2, NDUFA10, NDUFB3, NDUFA1, NDUFS7, NDUFS6, NDUFS5, NDUFS3, NDUFV3, NDUFV2",815,51,16406,9.078262961626368,4.590772206825022E-13,2.4715452441529004E-14,2.2205055821107682E-14
GOTERM_BP_FAT,GO:0033108~mitochondrial respiratory chain complex assembly,28,2.928870292887029,4.741903628071293E-15,"NDUFB9, NDUFA13, NDUFB7, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, TACO1, NDUFA10, NDUFB3, SAMM50, UQCRFS1, NDUFA9, NDUFA8, NDUFA3, NDUFA2, NDUFA1, BCS1L, NDUFS7, SDHAF2, NDUFS6, NDUFS5, UQCRC1, TMEM126A, NDUFS3, SLC25A33",855,97,19632,6.628034002532104,3.4272251703271195E-11,8.727534421101471E-13,8.118382185803083E-13
GOTERM_BP_FAT,GO:0032981~mitochondrial respiratory chain complex I assembly,22,2.301255230125523,4.703416642775688E-14,"NDUFA9, NDUFB9, NDUFA8, NDUFA13, NDUFB7, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA3, NDUFA2, NDUFA10, NDUFB3, NDUFA1, BCS1L, NDUFS7, NDUFS6, NDUFS5, NDUFS3, TMEM126A",855,61,19632,8.281161921196434,3.3794034237644155E-10,7.672982877691793E-12,7.137434755412107E-12
GOTERM_BP_FAT,GO:0097031~mitochondrial respiratory chain complex I biogenesis,22,2.301255230125523,4.703416642775688E-14,"NDUFA9, NDUFB9, NDUFA8, NDUFA13, NDUFB7, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA3, NDUFA2, NDUFA10, NDUFB3, NDUFA1, BCS1L, NDUFS7, NDUFS6, NDUFS5, NDUFS3, TMEM126A",855,61,19632,8.281161921196434,3.3794034237644155E-10,7.672982877691793E-12,7.137434755412107E-12
GOTERM_BP_FAT,GO:0010257~NADH dehydrogenase complex assembly,22,2.301255230125523,4.703416642775688E-14,"NDUFA9, NDUFB9, NDUFA8, NDUFA13, NDUFB7, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA3, NDUFA2, NDUFA10, NDUFB3, NDUFA1, BCS1L, NDUFS7, NDUFS6, NDUFS5, NDUFS3, TMEM126A",855,61,19632,8.281161921196434,3.3794034237644155E-10,7.672982877691793E-12,7.137434755412107E-12
,,,,,,,,,,,,
Annotation Cluster 2,Enrichment Score: 22.27195805971219,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0055114~oxidation-reduction process,99,10.355648535564853,1.6482273979260865E-39,"NDUFA10, OGDHL, COX6A2, SCP2, MLYCD, ACAD11, EPM2A, PHYH, DGAT2, ECH1, PHKA1, SDHB, PPP1R3C, FDX1, GPD1, UQCRC1, SUCLG1, NHLRC1, ISCU, UQCRB, PPP1R3A, COX7A1, ACACB, PRDX3, ADH1, APOD, CYC1, NDUFV3, NDUFV2, DECR1, PDHA1, BDNF, ESRRB, DNAJC15, COQ7, CS, NR4A3, PAH, TRPV4, OGDH, CYCS, MRAP2, TUBA8, PYGB, ACADVL, ABCD2, PYGM, ETFB, COX7C, CPT2, AUH, RB1CC1, UQCRFS1, DLAT, ACADM, CD36, ABCD1, IDH3A, CBR2, COX8B, COQ10B, COQ10A, HADHB, SDHAF2, NDUFS7, ACOX1, NDUFS6, CAT, NDUFS3, MTFR1, PPARA, DLD, STK40, SLC25A13, PLIN5, NDUFB9, NDUFB6, NDUFB3, ETFDH, DLST, UQCR11, CYGB, UGP2, MFN2, NDUFA8, NQO1, MDH1, NDUFA4, BNIP3, FMO2, SORBS1, COX6C, SOD2, GCK, PER2, PINK1, SUCLA2, CYB561, PFKM",855,474,19632,4.795736175882745,1.1832624489711375E-35,1.1830976262313448E-35,1.100521433595248E-35
GOTERM_BP_FAT,GO:0006091~generation of precursor metabolites and energy,91,9.518828451882845,1.742083040107526E-38,"PYGB, MPI, NDUFA10, CISD1, OGDHL, PYGM, ETFB, COX6A2, COX7C, ENO3, HK2, RB1CC1, UQCRFS1, DLAT, CD36, ACADM, ABCD1, IER3, IDH3A, EPM2A, COX8B, ENTPD5, PGAM2, PHKA1, BPGM, COQ10B, SDHB, COQ10A, NDUFS7, SDHAF2, PPP1R3C, ACOX1, NDUFS6, FDX1, CAT, GPD1, DDIT4, UQCRC1, NDUFS3, SUCLG1, MTFR1, NHLRC1, ALDOA, PPARA, DLD, STK40, ISCU, SLC25A13, PFKFB2, NDUFB9, NDUFB6, UQCRB, NDUFB3, ETFDH, DLST, UQCR11, PPP1R3A, AK4, COX7A1, UGP2, MFN2, CYC1, NDUFV3, NDUFV2, NDUFA8, PDHA1, MDH1, BDNF, NDUFA4, BNIP3, ESRRB, STAT3, CHCHD10, SORBS1, SOD2, COX6C, DNAJC15, COQ7, GCK, CS, PER2, PINK1, SUCLA2, NR4A3, TRPV4, OGDH, CYCS, CYB561, SLC25A33, PFKM, MRAP2",855,410,19632,5.096311510483527,1.250641414493193E-34,6.252336030945911E-35,5.815944229398976E-35
